strikePrice,expiryDate,PE/strikePrice,PE/expiryDate,PE/underlying,PE/identifier,PE/openInterest,PE/changeinOpenInterest,PE/pchangeinOpenInterest,PE/totalTradedVolume,PE/impliedVolatility,PE/lastPrice,PE/change,PE/pChange,PE/totalBuyQuantity,PE/totalSellQuantity,PE/bidQty,PE/bidprice,PE/askQty,PE/askPrice,PE/underlyingValue,CE/strikePrice,CE/expiryDate,CE/underlying,CE/identifier,CE/openInterest,CE/changeinOpenInterest,CE/pchangeinOpenInterest,CE/totalTradedVolume,CE/impliedVolatility,CE/lastPrice,CE/change,CE/pChange,CE/totalBuyQuantity,CE/totalSellQuantity,CE/bidQty,CE/bidprice,CE/askQty,CE/askPrice,CE/underlyingValue,date,time
9900,26-Nov-20,9900,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE9900.00,1136,-1,-0.087950748,1,54.6,1.6,-0.3,-15.78947368,25800,9600,1575,1.3,3000,2.75,12780.25,9900,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE9900.00,84,0,0,0,0,2746.1,0,0,10500,10275,225,2858.7,75,2890.15,12780.25,Nov-15-2020,13:11:09
9900,03-Dec-20,9900,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE9900.00,0,0,0,0,0,0,0,0,525,0,450,0.2,0,0,12780.25,9900,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE9900.00,0,0,0,0,0,0,0,0,4875,4875,4875,2592.9,4875,3216.95,12780.25,Nov-15-2020,13:11:09
9900,31-Dec-20,9900,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE9900.00,6021,0,0,0,0,15,0,0,1725,0,1500,10.9,0,0,12780.25,9900,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE9900.00,3,0,0,0,0,2435,0,0,8625,4875,4875,2346.5,4875,3227.95,12780.25,Nov-15-2020,13:11:09
9950,31-Dec-20,,,,,,,,,,,,,,,,,,,,9950,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE9950.00,0,0,0,0,0,0,0,0,8625,4875,4875,2302.5,4875,3172.3,12780.25,Nov-15-2020,13:11:09
9950,03-Dec-20,9950,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE9950.00,0,0,0,0,0,0,0,0,1500,0,1500,0.05,0,0,12780.25,9950,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE9950.00,0,0,0,0,0,0,0,0,4875,4875,4875,2547.8,4875,3161.65,12780.25,Nov-15-2020,13:11:09
9950,19-Nov-20,9950,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE9950.00,0,0,0,0,0,0,0,0,3750,13800,3750,0.1,3000,2.5,12780.25,9950,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE9950.00,0,0,0,0,0,0,0,0,7875,7875,1500,2661.05,1500,2992.3,12780.25,Nov-15-2020,13:11:09
9950,26-Nov-20,9950,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE9950.00,6,0,0,0,0,3.5,0.1,2.941176471,7350,0,3600,0.6,0,0,12780.25,9950,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE9950.00,0,0,0,0,0,0,0,0,7125,6375,4875,1801.05,4875,3097.5,12780.25,Nov-15-2020,13:11:09
10000,31-Dec-20,10000,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE10000.00,30496,113,0.371918507,849,37.36,15.75,-2.6,-14.16893733,109500,35175,225,15.8,4800,16.9,12780.25,10000,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE10000.00,8051,-1,-0.012419275,2,0,2794.35,24.6,0.888166802,9450,9225,75,2788.7,75,2802.95,12780.25,Nov-15-2020,13:11:09
10000,25-Mar-21,10000,25-Mar-21,NIFTY,OPTIDXNIFTY25-03-2021PE10000.00,952,5,0.527983105,8,31.6,64,-1.35,-2.065799541,12450,825,75,63.5,75,69,12780.25,10000,25-Mar-21,NIFTY,OPTIDXNIFTY25-03-2021CE10000.00,0,0,0,0,0,0,0,0,3150,0,3000,1960.1,0,0,12780.25,Nov-15-2020,13:11:09
10000,24-Jun-21,10000,24-Jun-21,NIFTY,OPTIDXNIFTY24-06-2021PE10000.00,75,0,0,0,0,170.75,0,0,4725,450,75,121.15,300,182,12780.25,10000,24-Jun-21,NIFTY,OPTIDXNIFTY24-06-2021CE10000.00,1,0,0,0,0,1806.7,0,0,1800,0,1800,2166.25,0,0,12780.25,Nov-15-2020,13:11:09
10000,30-Sep-21,10000,30-Sep-21,NIFTY,OPTIDXNIFTY30-09-2021PE10000.00,0,0,0,0,0,0,0,0,5250,75,750,30.3,75,306.7,12780.25,10000,30-Sep-21,NIFTY,OPTIDXNIFTY30-09-2021CE10000.00,0,0,0,0,0,0,0,0,1200,0,1200,2380.25,0,0,12780.25,Nov-15-2020,13:11:09
10000,19-Nov-20,10000,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE10000.00,2190,-22,-0.994575045,808,73.99,0.65,-0.05,-7.142857143,100425,50475,15000,0.7,1800,0.8,12780.25,10000,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE10000.00,0,0,0,0,0,0,0,0,7875,7875,1500,1827.65,1500,3024.2,12780.25,Nov-15-2020,13:11:09
10000,30-Jun-22,10000,30-Jun-22,NIFTY,OPTIDXNIFTY30-06-2022PE10000.00,517,0,0,0,0,625,0,0,1500,0,750,167.3,0,0,12780.25,,,,,,,,,,,,,,,,,,,,Nov-15-2020,13:11:09
10000,29-Dec-22,10000,29-Dec-22,NIFTY,OPTIDXNIFTY29-12-2022PE10000.00,3021,0,0,0,0,281.25,0,0,225,75,150,282,75,340,12780.25,,,,,,,,,,,,,,,,,,,,Nov-15-2020,13:11:09
10000,29-Jun-23,10000,29-Jun-23,NIFTY,OPTIDXNIFTY29-06-2023PE10000.00,1481,0,0,0,0,469.3,0,0,0,150,0,0,75,479.95,12780.25,,,,,,,,,,,,,,,,,,,,Nov-15-2020,13:11:09
10000,28-Dec-23,10000,28-Dec-23,NIFTY,OPTIDXNIFTY28-12-2023PE10000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12780.25,,,,,,,,,,,,,,,,,,,,Nov-15-2020,13:11:09
10000,26-Nov-20,10000,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE10000.00,14184,-139,-0.970467081,508,55.25,2.45,0.4,19.51219512,61650,41400,1050,2.2,2400,2.45,12780.25,10000,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE10000.00,5061,8,0.158321789,65,0,2786.85,30.3,1.099200087,10725,11025,150,2773.2,375,2783.7,12780.25,Nov-15-2020,13:11:09
10000,03-Dec-20,10000,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE10000.00,0,0,0,0,0,0,0,0,5250,0,450,0.65,0,0,12780.25,10000,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE10000.00,0,0,0,0,0,0,0,0,4875,4875,4875,2502.65,4875,3106.55,12780.25,Nov-15-2020,13:11:09
10000,30-Dec-21,10000,30-Dec-21,NIFTY,OPTIDXNIFTY30-12-2021PE10000.00,1951,0,0,1,30.64,236.95,27,12.86020481,3525,1200,75,182.1,750,225.95,12780.25,10000,30-Dec-21,NIFTY,OPTIDXNIFTY30-12-2021CE10000.00,17,0,0,0,0,1470,0,0,1200,0,1200,2550.7,0,0,12780.25,Nov-15-2020,13:11:09
10050,03-Dec-20,10050,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE10050.00,0,0,0,0,0,0,0,0,150,0,75,0.1,0,0,12780.25,10050,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE10050.00,0,0,0,0,0,0,0,0,4875,4875,4875,2457.55,4875,3051.4,12780.25,Nov-15-2020,13:11:09
10050,19-Nov-20,10050,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE10050.00,0,0,0,0,0,0,0,0,3750,7800,3750,0.1,3000,2.5,12780.25,10050,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE10050.00,0,0,0,0,0,0,0,0,7875,7875,1500,2566.3,1500,2887.9,12780.25,Nov-15-2020,13:11:09
10050,26-Nov-20,10050,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE10050.00,436,-15,-3.32594235,15,53.72,2.25,0.3,15.38461538,10950,6000,3000,1.3,3000,2.9,12780.25,10050,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE10050.00,1,0,0,0,0,1846.75,0,0,10125,6375,1500,2656.5,1500,2841.65,12780.25,Nov-15-2020,13:11:09
10050,31-Dec-20,10050,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE10050.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12780.25,10050,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE10050.00,0,0,0,0,0,0,0,0,8625,4875,4875,2212.5,4875,3075.6,12780.25,Nov-15-2020,13:11:09
10100,31-Dec-20,10100,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE10100.00,11249,0,0,0,0,19.05,-0.05,-0.261780105,8250,1875,300,15.05,900,29.95,12780.25,10100,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE10100.00,0,0,0,0,0,0,0,0,5475,4875,4875,2440,4875,3017.15,12780.25,Nov-15-2020,13:11:09
10100,03-Dec-20,10100,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE10100.00,0,0,0,0,0,0,0,0,2250,0,450,0.55,0,0,12780.25,10100,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE10100.00,0,0,0,0,0,0,0,0,4875,4875,4875,2412.4,4875,2996.45,12780.25,Nov-15-2020,13:11:09
10100,26-Nov-20,10100,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE10100.00,1055,-12,-1.124648547,14,52.59,2.2,0.3,15.78947368,16350,12750,300,1.6,750,2.25,12780.25,10100,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE10100.00,279,0,0,0,0,2614.9,0,0,10200,10200,75,2548,75,2817.65,12780.25,Nov-15-2020,13:11:09
10100,19-Nov-20,10100,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE10100.00,0,0,0,0,0,0,0,0,15750,18600,4500,0.3,3000,1.8,12780.25,10100,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE10100.00,0,0,0,0,0,0,0,0,7875,7875,1500,2520,1500,2916.7,12780.25,Nov-15-2020,13:11:09
10150,10-Dec-20,,,,,,,,,,,,,,,,,,,,10150,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE10150.00,0,0,0,0,0,0,0,0,4875,4875,4875,2360.9,4875,2974.25,12780.25,Nov-15-2020,13:11:09
10150,17-Dec-20,,,,,,,,,,,,,,,,,,,,10150,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE10150.00,0,0,0,0,0,0,0,0,4875,75,4875,2367.3,75,3629.55,12780.25,Nov-15-2020,13:11:09
10150,19-Nov-20,10150,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE10150.00,0,0,0,0,0,0,0,0,3750,7800,3750,0.1,3000,2.5,12780.25,10150,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE10150.00,0,0,0,0,0,0,0,0,7875,7875,1500,2473.9,1500,2856.65,12780.25,Nov-15-2020,13:11:09
10150,31-Dec-20,,,,,,,,,,,,,,,,,,,,10150,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE10150.00,0,0,0,0,0,0,0,0,8625,4875,4875,2121.5,4875,2958.35,12780.25,Nov-15-2020,13:11:09
10150,28-Jan-21,10150,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE10150.00,11,0,0,0,0,30,0,0,4950,375,300,20.5,75,39,12780.25,10150,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE10150.00,0,0,0,0,0,0,0,0,8625,4875,4875,2508.55,4875,2927.5,12780.25,Nov-15-2020,13:11:09
10150,26-Nov-20,10150,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE10150.00,28,0,0,0,0,2.9,0,0,3750,0,3750,0.1,0,0,12780.25,10150,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE10150.00,0,0,0,0,0,2366.75,0,0,10125,6375,1500,2554.5,1500,2744.5,12780.25,Nov-15-2020,13:11:09
10150,03-Dec-20,10150,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE10150.00,0,0,0,0,0,0,0,0,1500,0,1500,0.05,0,0,12780.25,10150,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE10150.00,0,0,0,0,0,0,0,0,4875,4875,4875,2367.3,4875,2941.65,12780.25,Nov-15-2020,13:11:09
10150,24-Dec-20,,,,,,,,,,,,,,,,,,,,10150,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE10150.00,0,0,0,0,0,0,0,0,4875,4875,4875,2361.85,4875,2979.75,12780.25,Nov-15-2020,13:11:09
10200,03-Dec-20,10200,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE10200.00,0,0,0,0,0,0,0,0,450,0,450,0.55,0,0,12780.25,10200,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE10200.00,0,0,0,0,0,0,0,0,4875,4875,4875,2322.15,4875,2886.55,12780.25,Nov-15-2020,13:11:09
10200,10-Dec-20,10200,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE10200.00,0,0,0,0,0,0,0,0,450,0,450,0.05,0,0,12780.25,10200,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE10200.00,0,0,0,0,0,0,0,0,4875,4875,4875,2315.8,4875,2919.35,12780.25,Nov-15-2020,13:11:09
10200,17-Dec-20,,,,,,,,,,,,,,,,,,,,10200,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE10200.00,0,0,0,0,0,0,0,0,4875,75,4875,2322.15,75,3578.85,12780.25,Nov-15-2020,13:11:09
10200,19-Nov-20,10200,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE10200.00,2,0,0,0,0,19.9,0,0,11400,16800,150,0.3,3000,1.8,12780.25,10200,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE10200.00,0,0,0,0,0,0,0,0,7875,7875,1500,2452.4,1500,2799.2,12780.25,Nov-15-2020,13:11:09
10200,31-Dec-20,10200,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE10200.00,3021,0,0,0,0,20,-0.1,-0.497512438,7125,3075,75,18,600,21.05,12780.25,10200,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE10200.00,10,0,0,0,0,2470,0,0,8625,5475,4875,2460.5,4875,2910.3,12780.25,Nov-15-2020,13:11:09
10200,28-Jan-21,10200,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE10200.00,98,3,3.157894737,7,32.29,32,-13,-28.88888889,6525,1200,75,28,75,31.9,12780.25,10200,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE10200.00,0,0,0,0,0,0,0,0,8625,5400,4875,2456.9,4875,2864.25,12780.25,Nov-15-2020,13:11:09
10200,26-Nov-20,10200,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE10200.00,1393,-40,-2.791346825,71,51.15,2.4,0.55,29.72972973,24600,13125,900,1.85,900,2.4,12780.25,10200,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE10200.00,226,0,0,0,0,2365,0,0,9450,10125,3075,2481,1500,2666.15,12780.25,Nov-15-2020,13:11:09
10200,24-Dec-20,,,,,,,,,,,,,,,,,,,,10200,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE10200.00,0,0,0,0,0,0,0,0,4875,4875,4875,2318.75,4875,2932.3,12780.25,Nov-15-2020,13:11:09
10250,26-Nov-20,10250,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE10250.00,41,0,0,0,0,2.95,0,0,5850,900,1050,1,900,3,12780.25,10250,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE10250.00,1,0,0,0,0,1930.55,0,0,10125,6375,1500,2458.05,1500,2649.25,12780.25,Nov-15-2020,13:11:09
10250,10-Dec-20,,,,,,,,,,,,,,,,,,,,10250,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE10250.00,0,0,0,0,0,0,0,0,4875,4875,4875,2267.9,4875,2864.15,12780.25,Nov-15-2020,13:11:09
10250,17-Dec-20,,,,,,,,,,,,,,,,,,,,10250,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE10250.00,0,0,0,0,0,0,0,0,4875,75,4875,2277.05,75,3527.95,12780.25,Nov-15-2020,13:11:09
10250,24-Dec-20,,,,,,,,,,,,,,,,,,,,10250,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE10250.00,0,0,0,0,0,0,0,0,4875,4875,4875,2272.5,4875,2877.65,12780.25,Nov-15-2020,13:11:09
10250,31-Dec-20,,,,,,,,,,,,,,,,,,,,10250,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE10250.00,0,0,0,0,0,0,0,0,8625,4875,4875,2031.5,4875,2845.15,12780.25,Nov-15-2020,13:11:09
10250,28-Jan-21,10250,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE10250.00,0,0,0,0,0,0,0,0,1200,0,1200,14.2,0,0,12780.25,10250,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE10250.00,0,0,0,0,0,0,0,0,5100,4875,4875,2276.15,4875,2880.35,12780.25,Nov-15-2020,13:11:09
10250,19-Nov-20,10250,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE10250.00,0,0,0,0,0,0,0,0,3750,7800,3750,0.1,3000,2.5,12780.25,10250,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE10250.00,0,0,0,0,0,0,0,0,7875,7875,1500,2405.45,1500,2745.55,12780.25,Nov-15-2020,13:11:09
10250,03-Dec-20,,,,,,,,,,,,,,,,,,,,10250,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE10250.00,0,0,0,0,0,0,0,0,4875,4875,4875,2277.05,4875,2831.05,12780.25,Nov-15-2020,13:11:09
10300,03-Dec-20,10300,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE10300.00,0,0,0,0,0,0,0,0,450,0,450,0.55,0,0,12780.25,10300,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE10300.00,0,0,0,0,0,0,0,0,4875,4875,4875,2231.9,4875,2776.35,12780.25,Nov-15-2020,13:11:09
10300,19-Nov-20,10300,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE10300.00,0,0,0,0,0,0,0,0,11250,16050,4500,0.2,3000,2,12780.25,10300,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE10300.00,0,0,0,0,0,0,0,0,7875,7875,1500,2333.8,1500,2692.5,12780.25,Nov-15-2020,13:11:09
10300,24-Dec-20,,,,,,,,,,,,,,,,,,,,10300,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE10300.00,0,0,0,0,0,0,0,0,4875,4875,4875,2229.1,4875,2822.05,12780.25,Nov-15-2020,13:11:09
10300,31-Dec-20,10300,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE10300.00,4332,0,0,0,0,20.05,0,0,6975,1650,525,15.6,300,24.95,12780.25,10300,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE10300.00,6,0,0,0,0,1250,0,0,5475,5475,4875,2271.85,4875,2796.3,12780.25,Nov-15-2020,13:11:09
10300,28-Jan-21,10300,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE10300.00,2,0,0,0,0,86,0,0,4650,75,300,15.4,75,49,12780.25,10300,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE10300.00,0,0,0,0,0,0,0,0,4950,4875,4875,2240.8,4875,2824.85,12780.25,Nov-15-2020,13:11:09
10300,10-Dec-20,10300,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE10300.00,0,0,0,0,0,0,0,0,450,0,450,0.05,0,0,12780.25,10300,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE10300.00,0,0,0,0,0,0,0,0,4875,4875,4875,2226.7,4875,2809.1,12780.25,Nov-15-2020,13:11:09
10300,26-Nov-20,10300,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE10300.00,959,-2,-0.208116545,2,49.42,2.5,0.5,25,16425,11550,75,1.5,900,2.9,12780.25,10300,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE10300.00,63,0,0,0,0,2465,0,0,10125,10125,1500,2383.2,1500,2561.85,12780.25,Nov-15-2020,13:11:09
10300,17-Dec-20,,,,,,,,,,,,,,,,,,,,10300,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE10300.00,0,0,0,0,0,0,0,0,4875,75,4875,2231.9,75,3477,12780.25,Nov-15-2020,13:11:09
10350,10-Dec-20,,,,,,,,,,,,,,,,,,,,10350,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE10350.00,0,0,0,0,0,0,0,0,4875,4875,4875,2185.15,4875,2753.9,12780.25,Nov-15-2020,13:11:09
10350,26-Nov-20,10350,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE10350.00,1,0,0,0,0,3.8,0,0,4050,0,300,0.65,0,0,12780.25,10350,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE10350.00,0,0,0,0,0,0,0,0,10125,6375,1500,2361.95,1500,2545.35,12780.25,Nov-15-2020,13:11:09
10350,31-Dec-20,,,,,,,,,,,,,,,,,,,,10350,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE10350.00,0,0,0,0,0,0,0,0,8625,4875,4875,1941.5,4875,2737.1,12780.25,Nov-15-2020,13:11:09
10350,28-Jan-21,10350,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE10350.00,0,0,0,0,0,0,0,0,1200,0,1200,14.2,0,0,12780.25,10350,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE10350.00,0,0,0,0,0,0,0,0,4950,4875,4875,2183.2,4875,2770.25,12780.25,Nov-15-2020,13:11:09
10350,19-Nov-20,10350,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE10350.00,0,0,0,0,0,0,0,0,3750,7800,3750,0.1,3000,2.5,12780.25,10350,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE10350.00,0,0,0,0,0,0,0,0,7875,7875,1500,2285.9,1500,2634.85,12780.25,Nov-15-2020,13:11:09
10350,17-Dec-20,,,,,,,,,,,,,,,,,,,,10350,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE10350.00,0,0,0,0,0,0,0,0,4875,75,4875,2186.8,75,3426,12780.25,Nov-15-2020,13:11:09
10350,03-Dec-20,10350,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE10350.00,0,0,0,0,0,0,0,0,75,0,75,0.1,0,0,12780.25,10350,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE10350.00,0,0,0,0,0,0,0,0,4875,4875,4875,2186.8,4875,2720.8,12780.25,Nov-15-2020,13:11:09
10350,24-Dec-20,,,,,,,,,,,,,,,,,,,,10350,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE10350.00,0,0,0,0,0,0,0,0,4875,4875,4875,2180.5,4875,2756.4,12780.25,Nov-15-2020,13:11:09
10400,10-Dec-20,10400,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE10400.00,0,0,0,0,0,0,0,0,450,0,450,0.05,0,0,12780.25,10400,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE10400.00,0,0,0,0,0,0,0,0,4875,4875,4875,2136.45,4875,2698.6,12780.25,Nov-15-2020,13:11:09
10400,24-Dec-20,,,,,,,,,,,,,,,,,,,,10400,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE10400.00,0,0,0,0,0,0,0,0,4875,4875,4875,2139.05,4875,2701.3,12780.25,Nov-15-2020,13:11:09
10400,31-Dec-20,10400,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE10400.00,372,0,0,0,0,20.05,-1,-4.750593824,9375,1650,75,18.05,900,24.95,12780.25,10400,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE10400.00,17,0,0,0,0,2225,0,0,8625,5475,4875,2259.95,4875,2692.8,12780.25,Nov-15-2020,13:11:09
10400,28-Jan-21,10400,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE10400.00,1,0,0,0,0,60,0,0,4425,75,75,30,75,49,12780.25,10400,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE10400.00,0,0,0,0,0,0,0,0,6075,4875,4875,2140.8,4875,2714.8,12780.25,Nov-15-2020,13:11:09
10400,03-Dec-20,10400,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE10400.00,0,0,0,0,0,0,0,0,450,0,450,0.55,0,0,12780.25,10400,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE10400.00,0,0,0,0,0,0,0,0,4875,4875,4875,2141.65,4875,2666.05,12780.25,Nov-15-2020,13:11:09
10400,26-Nov-20,10400,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE10400.00,2773,5,0.180635838,20,47.9,2.7,0.75,38.46153846,19350,8700,900,2.05,900,2.6,12780.25,10400,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE10400.00,230,0,0,0,0,2268.4,0,0,10200,6825,75,2326.35,375,2501.85,12780.25,Nov-15-2020,13:11:09
10400,19-Nov-20,10400,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE10400.00,0,0,0,0,0,0,0,0,11250,16050,4500,0.2,3000,2,12780.25,10400,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE10400.00,0,0,0,0,0,0,0,0,7875,7875,1500,2238,1500,2580.15,12780.25,Nov-15-2020,13:11:09
10400,17-Dec-20,,,,,,,,,,,,,,,,,,,,10400,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE10400.00,0,0,0,0,0,0,0,0,4875,4875,4875,2141.65,4875,2691.45,12780.25,Nov-15-2020,13:11:09
10450,10-Dec-20,,,,,,,,,,,,,,,,,,,,10450,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE10450.00,0,0,0,0,0,0,0,0,4875,4875,4875,2087.75,4875,2643.7,12780.25,Nov-15-2020,13:11:09
10450,17-Dec-20,,,,,,,,,,,,,,,,,,,,10450,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE10450.00,0,0,0,0,0,0,0,0,4875,75,4875,2096.55,75,3323.45,12780.25,Nov-15-2020,13:11:09
10450,24-Dec-20,,,,,,,,,,,,,,,,,,,,10450,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE10450.00,0,0,0,0,0,0,0,0,4875,4875,4875,2087.4,4875,2656.65,12780.25,Nov-15-2020,13:11:09
10450,19-Nov-20,10450,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE10450.00,0,0,0,0,0,0,0,0,3750,7800,3750,0.1,3000,2.5,12780.25,10450,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE10450.00,0,0,0,0,0,0,0,0,7875,7875,1500,2191,1500,2530.1,12780.25,Nov-15-2020,13:11:09
